data_type;site;lat_dd;lon_dd;datum;precision;data_collection;date;day;month;year;position;habitat;trans_n;sampleID;temp_c;depth_min;depth_max;visi_vert;visi_hor;point;subs_cover;roughness;obs
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;1;NL_T1_20150128;27;5;5;4.7;5.2;p18.5;macroalga;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;1;NL_T1_20150128;27;5;5;4.7;5.2;p19;macroalga;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;1;NL_T1_20150128;27;5;5;4.7;5.2;p19.5;macroalga;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;2;NL_T2_20150128;27;5;5;4.7;5.2;p0;turf;3;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;2;NL_T2_20150128;27;5;5;4.7;5.2;p0.5;turf;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;2;NL_T2_20150128;27;5;5;4.7;5.2;p1;alga calcária crostosa;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;2;NL_T2_20150128;27;5;5;4.7;5.2;p1.5;alga calcária crostosa;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;2;NL_T2_20150128;27;5;5;4.7;5.2;p2;ascídia;3;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;2;NL_T2_20150128;27;5;5;4.7;5.2;p2.5;rocha;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;2;NL_T2_20150128;27;5;5;4.7;5.2;p3;outros;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;2;NL_T2_20150128;27;5;5;4.7;5.2;p3.5;turf;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;2;NL_T2_20150128;27;5;5;4.7;5.2;p4;ascídia;2;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;2;NL_T2_20150128;27;5;5;4.7;5.2;p4.5;turf;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;2;NL_T2_20150128;27;5;5;4.7;5.2;p5;turf;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;2;NL_T2_20150128;27;5;5;4.7;5.2;p5.5;turf;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;2;NL_T2_20150128;27;5;5;4.7;5.2;p6;alga calcária crostosa;1;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;2;NL_T2_20150128;27;5;5;4.7;5.2;p6.5;alga calcária crostosa;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;2;NL_T2_20150128;27;5;5;4.7;5.2;p7;rocha;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;2;NL_T2_20150128;27;5;5;4.7;5.2;p7.5;rocha;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;2;NL_T2_20150128;27;5;5;4.7;5.2;p8;rocha;1;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;2;NL_T2_20150128;27;5;5;4.7;5.2;p8.5;rocha;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;2;NL_T2_20150128;27;5;5;4.7;5.2;p9;turf;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;2;NL_T2_20150128;27;5;5;4.7;5.2;p9.5;turf;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;2;NL_T2_20150128;27;5;5;4.7;5.2;p10;turf;0;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;2;NL_T2_20150128;27;5;5;4.7;5.2;p10.5;turf;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;2;NL_T2_20150128;27;5;5;4.7;5.2;p11;turf;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;2;NL_T2_20150128;27;5;5;4.7;5.2;p11.5;rocha;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;2;NL_T2_20150128;27;5;5;4.7;5.2;p12;ascídia;1;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;2;NL_T2_20150128;27;5;5;4.7;5.2;p12.5;turf;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;2;NL_T2_20150128;27;5;5;4.7;5.2;p13;macroalga;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;2;NL_T2_20150128;27;5;5;4.7;5.2;p13.5;macroalga;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;2;NL_T2_20150128;27;5;5;4.7;5.2;p14;macroalga;0;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;2;NL_T2_20150128;27;5;5;4.7;5.2;p14.5;rocha;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;2;NL_T2_20150128;27;5;5;4.7;5.2;p15;rocha;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;2;NL_T2_20150128;27;5;5;4.7;5.2;p15.5;turf;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;2;NL_T2_20150128;27;5;5;4.7;5.2;p16;turf;1;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;2;NL_T2_20150128;27;5;5;4.7;5.2;p16.5;alga calcária crostosa;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;2;NL_T2_20150128;27;5;5;4.7;5.2;p17;turf;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;2;NL_T2_20150128;27;5;5;4.7;5.2;p17.5;turf;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;2;NL_T2_20150128;27;5;5;4.7;5.2;p18;rocha;1;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;2;NL_T2_20150128;27;5;5;4.7;5.2;p18.5;alga calcária crostosa;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;2;NL_T2_20150128;27;5;5;4.7;5.2;p19;turf;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;2;NL_T2_20150128;27;5;5;4.7;5.2;p19.5;turf;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;3;NL_T3_20150128;27;5;5;4.7;5.2;p0;macroalga;1;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;3;NL_T3_20150128;27;5;5;4.7;5.2;p0.5;turf;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;3;NL_T3_20150128;27;5;5;4.7;5.2;p1;macroalga;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;3;NL_T3_20150128;27;5;5;4.7;5.2;p1.5;macroalga;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;3;NL_T3_20150128;27;5;5;4.7;5.2;p2;cascalho;3;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;3;NL_T3_20150128;27;5;5;4.7;5.2;p2.5;turf;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;3;NL_T3_20150128;27;5;5;4.7;5.2;p3;rocha;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;3;NL_T3_20150128;27;5;5;4.7;5.2;p3.5;esponja;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;3;NL_T3_20150128;27;5;5;4.7;5.2;p4;macroalga;2;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;3;NL_T3_20150128;27;5;5;4.7;5.2;p4.5;macroalga;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;3;NL_T3_20150128;27;5;5;4.7;5.2;p5;macroalga;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;3;NL_T3_20150128;27;5;5;4.7;5.2;p5.5;cascalho;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;3;NL_T3_20150128;27;5;5;4.7;5.2;p6;cascalho;3;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;3;NL_T3_20150128;27;5;5;4.7;5.2;p6.5;cascalho;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;3;NL_T3_20150128;27;5;5;4.7;5.2;p7;cascalho;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;3;NL_T3_20150128;27;5;5;4.7;5.2;p7.5;cascalho;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;3;NL_T3_20150128;27;5;5;4.7;5.2;p8;cascalho;3;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;3;NL_T3_20150128;27;5;5;4.7;5.2;p8.5;macroalga;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;3;NL_T3_20150128;27;5;5;4.7;5.2;p9;turf;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;3;NL_T3_20150128;27;5;5;4.7;5.2;p9.5;macroalga;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;3;NL_T3_20150128;27;5;5;4.7;5.2;p10;rocha;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;3;NL_T3_20150128;27;5;5;4.7;5.2;p10.5;macroalga;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;3;NL_T3_20150128;27;5;5;4.7;5.2;p11;cascalho;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;3;NL_T3_20150128;27;5;5;4.7;5.2;p11.5;turf;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;3;NL_T3_20150128;27;5;5;4.7;5.2;p12;turf;3;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;3;NL_T3_20150128;27;5;5;4.7;5.2;p12.5;macroalga;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;3;NL_T3_20150128;27;5;5;4.7;5.2;p13;macroalga;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;3;NL_T3_20150128;27;5;5;4.7;5.2;p13.5;turf;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;3;NL_T3_20150128;27;5;5;4.7;5.2;p14;macroalga;2;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;3;NL_T3_20150128;27;5;5;4.7;5.2;p14.5;rocha;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;3;NL_T3_20150128;27;5;5;4.7;5.2;p15;esponja;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;3;NL_T3_20150128;27;5;5;4.7;5.2;p15.5;rocha;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;3;NL_T3_20150128;27;5;5;4.7;5.2;p16;rocha;1;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;3;NL_T3_20150128;27;5;5;4.7;5.2;p16.5;rocha;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;3;NL_T3_20150128;27;5;5;4.7;5.2;p17;rocha;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;3;NL_T3_20150128;27;5;5;4.7;5.2;p17.5;rocha;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;3;NL_T3_20150128;27;5;5;4.7;5.2;p18;rocha;0;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;3;NL_T3_20150128;27;5;5;4.7;5.2;p18.5;rocha;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;3;NL_T3_20150128;27;5;5;4.7;5.2;p19;rocha;NA;NA
B;NL;-27.17842;-48.40696;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42032;28;01;2015;Rebio Arvoredo;rocky_shore;3;NL_T3_20150128;27;5;5;4.7;5.2;p19.5;rocha;NA;NA
B;ESTL;-27.1862;-48.51951;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42026;22;01;2015;Outside;rocky_shore;1;ESTL_T1_20150122;26;5;5;5.8;4;p0;macroalga;2;NA
B;ESTL;-27.1862;-48.51951;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42026;22;01;2015;Outside;rocky_shore;1;ESTL_T1_20150122;26;5;5;5.8;4;p0.5;macroalga;NA;NA
B;ESTL;-27.1862;-48.51951;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42026;22;01;2015;Outside;rocky_shore;1;ESTL_T1_20150122;26;5;5;5.8;4;p1;turf;NA;NA
B;ESTL;-27.1862;-48.51951;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42026;22;01;2015;Outside;rocky_shore;1;ESTL_T1_20150122;26;5;5;5.8;4;p1.5;turf;NA;NA
B;ESTL;-27.1862;-48.51951;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42026;22;01;2015;Outside;rocky_shore;1;ESTL_T1_20150122;26;5;5;5.8;4;p2;turf;2;NA
B;ESTL;-27.1862;-48.51951;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42026;22;01;2015;Outside;rocky_shore;1;ESTL_T1_20150122;26;5;5;5.8;4;p2.5;macroalga;NA;NA
B;ESTL;-27.1862;-48.51951;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42026;22;01;2015;Outside;rocky_shore;1;ESTL_T1_20150122;26;5;5;5.8;4;p3;turf;NA;NA
B;ESTL;-27.1862;-48.51951;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42026;22;01;2015;Outside;rocky_shore;1;ESTL_T1_20150122;26;5;5;5.8;4;p3.5;turf;NA;NA
B;ESTL;-27.1862;-48.51951;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42026;22;01;2015;Outside;rocky_shore;1;ESTL_T1_20150122;26;5;5;5.8;4;p4;macroalga;2;NA
B;ESTL;-27.1862;-48.51951;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42026;22;01;2015;Outside;rocky_shore;1;ESTL_T1_20150122;26;5;5;5.8;4;p4.5;macroalga;NA;NA
B;ESTL;-27.1862;-48.51951;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42026;22;01;2015;Outside;rocky_shore;1;ESTL_T1_20150122;26;5;5;5.8;4;p5;macroalga;NA;NA
B;ESTL;-27.1862;-48.51951;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42026;22;01;2015;Outside;rocky_shore;1;ESTL_T1_20150122;26;5;5;5.8;4;p5.5;macroalga;NA;NA
B;ESTL;-27.1862;-48.51951;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42026;22;01;2015;Outside;rocky_shore;1;ESTL_T1_20150122;26;5;5;5.8;4;p6;turf;3;NA
B;ESTL;-27.1862;-48.51951;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42026;22;01;2015;Outside;rocky_shore;1;ESTL_T1_20150122;26;5;5;5.8;4;p6.5;turf;NA;NA
B;ESTL;-27.1862;-48.51951;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42026;22;01;2015;Outside;rocky_shore;1;ESTL_T1_20150122;26;5;5;5.8;4;p7;macroalga;NA;NA
B;ESTL;-27.1862;-48.51951;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42026;22;01;2015;Outside;rocky_shore;1;ESTL_T1_20150122;26;5;5;5.8;4;p7.5;macroalga;NA;NA
B;ESTL;-27.1862;-48.51951;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42026;22;01;2015;Outside;rocky_shore;1;ESTL_T1_20150122;26;5;5;5.8;4;p8;macroalga;3;NA
B;ESTL;-27.1862;-48.51951;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42026;22;01;2015;Outside;rocky_shore;1;ESTL_T1_20150122;26;5;5;5.8;4;p8.5;turf;NA;NA
B;ESTL;-27.1862;-48.51951;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42026;22;01;2015;Outside;rocky_shore;1;ESTL_T1_20150122;26;5;5;5.8;4;p9;macroalga;NA;NA
B;ESTL;-27.1862;-48.51951;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42026;22;01;2015;Outside;rocky_shore;1;ESTL_T1_20150122;26;5;5;5.8;4;p9.5;macroalga;NA;NA
B;ESTL;-27.1862;-48.51951;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42026;22;01;2015;Outside;rocky_shore;1;ESTL_T1_20150122;26;5;5;5.8;4;p10;turf;1;NA
B;ESTL;-27.1862;-48.51951;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42026;22;01;2015;Outside;rocky_shore;1;ESTL_T1_20150122;26;5;5;5.8;4;p10.5;macroalga;NA;NA
B;ESTL;-27.1862;-48.51951;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42026;22;01;2015;Outside;rocky_shore;1;ESTL_T1_20150122;26;5;5;5.8;4;p11;macroalga;NA;NA
B;ESTL;-27.1862;-48.51951;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42026;22;01;2015;Outside;rocky_shore;1;ESTL_T1_20150122;26;5;5;5.8;4;p11.5;turf;NA;NA
B;ESTL;-27.1862;-48.51951;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42026;22;01;2015;Outside;rocky_shore;1;ESTL_T1_20150122;26;5;5;5.8;4;p12;turf;2;NA
B;ESTL;-27.1862;-48.51951;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42026;22;01;2015;Outside;rocky_shore;1;ESTL_T1_20150122;26;5;5;5.8;4;p12.5;macroalga;NA;NA
B;ESTL;-27.1862;-48.51951;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42026;22;01;2015;Outside;rocky_shore;1;ESTL_T1_20150122;26;5;5;5.8;4;p13;turf;NA;NA
B;ESTL;-27.1862;-48.51951;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42026;22;01;2015;Outside;rocky_shore;1;ESTL_T1_20150122;26;5;5;5.8;4;p13.5;macroalga;NA;NA
B;ESTL;-27.1862;-48.51951;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42026;22;01;2015;Outside;rocky_shore;1;ESTL_T1_20150122;26;5;5;5.8;4;p14;turf;2;NA
B;ESTL;-27.1862;-48.51951;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42026;22;01;2015;Outside;rocky_shore;1;ESTL_T1_20150122;26;5;5;5.8;4;p14.5;turf;NA;NA
B;ESTL;-27.1862;-48.51951;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42026;22;01;2015;Outside;rocky_shore;1;ESTL_T1_20150122;26;5;5;5.8;4;p15;turf;NA;NA
B;ESTL;-27.1862;-48.51951;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42026;22;01;2015;Outside;rocky_shore;1;ESTL_T1_20150122;26;5;5;5.8;4;p15.5;turf;NA;NA
B;ESTL;-27.1862;-48.51951;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42026;22;01;2015;Outside;rocky_shore;1;ESTL_T1_20150122;26;5;5;5.8;4;p16;turf;2;NA
B;ESTL;-27.1862;-48.51951;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42026;22;01;2015;Outside;rocky_shore;1;ESTL_T1_20150122;26;5;5;5.8;4;p16.5;zoantídeo;NA;NA
B;ESTL;-27.1862;-48.51951;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42026;22;01;2015;Outside;rocky_shore;1;ESTL_T1_20150122;26;5;5;5.8;4;p17;zoantídeo;NA;NA
B;ESTL;-27.1862;-48.51951;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42026;22;01;2015;Outside;rocky_shore;1;ESTL_T1_20150122;26;5;5;5.8;4;p17.5;turf;NA;NA
B;ESTL;-27.1862;-48.51951;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42026;22;01;2015;Outside;rocky_shore;1;ESTL_T1_20150122;26;5;5;5.8;4;p18;macroalga;1;NA
B;ESTL;-27.1862;-48.51951;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42026;22;01;2015;Outside;rocky_shore;1;ESTL_T1_20150122;26;5;5;5.8;4;p18.5;macroalga;NA;NA
